label,energy_Ha,energy_solv_Ha
Z50948,-266.7863523991124,-266.7863523991124
Z50949,-264.7581451641176,-264.7581451641176
Z50950,-236.73374025363228,-236.73374025363228
Z50951,-259.453836155605,-259.453836155605
Z50952,-237.79751664410074,-237.79751664410074
Z50953,-247.4460420741185,-247.4460420741185
Z50954,-265.79065853845844,-265.79065853845844
Z50955,-136.5190735697777,-136.5190735697777
Z50956,-263.7562601451053,-263.7562601451053
Z50957,-265.7798134459011,-265.7798134459011
Z50958,-262.73044359980014,-262.73044359980014
Z50959,-264.7672163668788,-264.7672163668788
Z50960,-265.79131892378336,-265.79131892378336
Z50961,-266.7840011774601,-266.7840011774601
Z50962,-232.44148186171668,-232.44148186171668
Z50963,-263.7617909181386,-263.7617909181386
Z50964,-263.75872161472506,-263.75872161472506
Z50965,-264.7609612646993,-264.7609612646993
Z50966,-263.74372825864606,-263.74372825864606
Z50967,-265.7833568155747,-265.7833568155747
Z50968,-262.72655147905624,-262.72655147905624
Z50969,-263.7532095838461,-263.7532095838461
Z50970,-235.61065707155777,-235.61065707155777
Z50971,-265.7811794182177,-265.7811794182177
Z50972,-262.719832600427,-262.719832600427
Z50973,-264.764342937354,-264.764342937354
Z50974,-263.6253421537401,-263.6253421537401
Z50975,-131.3580645018537,-131.3580645018537
Z50976,-265.79760379291406,-265.79760379291406
Z50977,-240.94519974767536,-240.94519974767536
Z50978,-266.8089598473162,-266.8089598473162
Z50979,-267.80378054406805,-267.80378054406805
Z50980,-263.7542870739813,-263.7542870739813
Z50981,-263.74126789150597,-263.74126789150597
Z50982,-267.7862665519601,-267.7862665519601
Z50983,-265.77176607926424,-265.77176607926424
Z50984,-237.74344111854987,-237.74344111854987
Z50985,-288.1202135105355,-288.1202135105355
Z50986,-290.3999823526814,-290.3999823526814
Z50987,-264.77676641331186,-264.77676641331186
Z50988,-264.7685103105233,-264.7685103105233
Z50989,-246.4478962986686,-246.4478962986686
Z50990,-264.7662461847653,-264.7662461847653
Z50991,-265.78552171816204,-265.78552171816204
Z50992,-265.79605554395795,-265.79605554395795
Z50993,-266.79471397245646,-266.79471397245646
Z50994,-243.40201065583207,-243.40201065583207
Z50995,-268.8026840905475,-268.8026840905475
Z50996,-262.74565487936144,-262.74565487936144
Z50997,-266.8121974626267,-266.8121974626267
Z50998,-267.8128017677506,-267.8128017677506
Z50999,-266.79110335152274,-266.79110335152274
Z51000,-264.7648416256601,-264.7648416256601
Z51001,-265.7783254658338,-265.7783254658338
Z51002,-241.0765785755444,-241.0765785755444
Z51003,-266.80632602337397,-266.80632602337397
Z51004,-268.8148720033483,-268.8148720033483
Z51005,-264.7732910298849,-264.7732910298849
Z51006,-265.76938104823523,-265.76938104823523
Z51007,-265.79136412545006,-265.79136412545006
Z51008,-266.8040288232257,-266.8040288232257
Z51009,-284.9302800783979,-284.9302800783979
Z51010,-286.22884201030496,-286.22884201030496
Z51011,-267.8073206063026,-267.8073206063026
Z51012,-264.8094762502656,-264.8094762502656
Z51013,-267.79176866052194,-267.79176866052194
Z51014,-264.76338855744916,-264.76338855744916
Z51015,-261.58619795288183,-261.58619795288183
Z51016,-243.40668590463812,-243.40668590463812
Z51017,-265.7909448156805,-265.7909448156805
Z51018,-264.77723717213286,-264.77723717213286
Z51019,-265.7810993046947,-265.7810993046947
Z51020,-263.7465862534554,-263.7465862534554
Z51021,-265.79808484154535,-265.79808484154535
Z51022,-264.78069418089865,-264.78069418089865
Z51023,-253.95037338123802,-253.95037338123802
Z51024,-265.7743168497376,-265.7743168497376
Z51025,-155.27011255121653,-155.27011255121653
Z51026,-266.78635497156495,-266.78635497156495
Z51027,-265.7778330249126,-265.7778330249126
Z51028,-263.7435683990933,-263.7435683990933
Z51029,-264.7805651907767,-264.7805651907767
Z51030,-294.3550013995208,-294.3550013995208
Z51031,-266.77075819161087,-266.77075819161087
Z51032,-264.75916018040454,-264.75916018040454
Z51033,-264.77339723542684,-264.77339723542684
Z51034,-264.7707064500348,-264.7707064500348
Z51035,-267.8047532986341,-267.8047532986341
Z51036,-263.7499370566792,-263.7499370566792
Z51037,-288.2396539535034,-288.2396539535034
Z51038,-250.78767560697742,-250.78767560697742
Z51039,-263.73911217624925,-263.73911217624925
Z51040,-262.7284176096518,-262.7284176096518
Z51041,-264.77051498606465,-264.77051498606465
Z51042,-266.7699408866789,-266.7699408866789
Z51043,-266.80100361899906,-266.80100361899906
Z51044,-237.76806904450362,-237.76806904450362
Z51045,-264.7758498852092,-264.7758498852092
Z51046,-265.79162026822775,-265.79162026822775
Z51047,-265.78308266562897,-265.78308266562897
Z51048,-266.80827667741124,-266.80827667741124
Z51049,-242.26754951602427,-242.26754951602427
Z51050,-267.817538020432,-267.817538020432
Z51051,-242.2575779548623,-242.2575779548623
Z51052,-279.6617847546158,-279.6617847546158
Z51053,-269.8203330989312,-269.8203330989312
Z51054,-269.83141265216597,-269.83141265216597
Z51055,-266.7884482129735,-266.7884482129735
Z51056,-141.6375023002228,-141.6375023002228
Z51057,-249.63001167994165,-249.63001167994165
Z51058,-246.43819117009465,-246.43819117009465
Z51059,-263.76108312618766,-263.76108312618766
Z51060,-266.8042496866538,-266.8042496866538
Z51061,-263.74295137796884,-263.74295137796884
Z51062,-248.5995327480934,-248.5995327480934
Z51063,-260.4580922409038,-260.4580922409038
Z51064,-262.7399591018701,-262.7399591018701
Z51065,-289.2040072569593,-289.2040072569593
Z51066,-265.78568672261997,-265.78568672261997
Z51067,-262.72946276038317,-262.72946276038317
Z51068,-264.7844433467782,-264.7844433467782
Z51069,-265.7853229043274,-265.7853229043274
Z51070,-260.57753231637855,-260.57753231637855
Z51071,-264.76971017590233,-264.76971017590233
Z51072,-266.7759512383706,-266.7759512383706
Z51073,-263.7578686629502,-263.7578686629502
Z51074,-211.58209713273547,-211.58209713273547
Z51075,-265.77255177977884,-265.77255177977884
Z51076,-262.73008419142633,-262.73008419142633
Z51077,-267.7995933262646,-267.7995933262646
Z51078,-263.7500656793079,-263.7500656793079
Z51079,-266.8074211531839,-266.8074211531839
Z51080,-263.7568856185739,-263.7568856185739
Z51081,-247.45358707751708,-247.45358707751708
Z51082,-247.44905772352132,-247.44905772352132
Z51083,-266.78700616955933,-266.78700616955933
Z51084,-266.79707033901394,-266.79707033901394
Z51085,-265.7793276198579,-265.7793276198579
Z51086,-291.4366171635384,-291.4366171635384
Z51087,-284.0679263569537,-284.0679263569537
Z51088,-267.79801972027593,-267.79801972027593
Z51089,-265.77561777575346,-265.77561777575346
Z51090,-265.7860920676469,-265.7860920676469
Z51091,-285.07077347322866,-285.07077347322866
Z51092,-262.7250579865906,-262.7250579865906
Z51093,-266.7876658198979,-266.7876658198979
Z51094,-263.7558129058507,-263.7558129058507
Z51095,-266.80141484391766,-266.80141484391766
Z51096,-265.7743197896834,-265.7743197896834
Z51097,-267.8018173952611,-267.8018173952611
Z51098,-234.5733703277199,-234.5733703277199
Z51099,-235.60627103991968,-235.60627103991968
Z51100,-243.40305433659054,-243.40305433659054
Z51101,-268.8275218551326,-268.8275218551326
Z51102,-262.7267789573624,-262.7267789573624
Z51103,-266.79660803253716,-266.79660803253716
Z51104,-291.41440697551064,-291.41440697551064
Z51105,-265.8010464694441,-265.8010464694441
Z51106,-263.7498580456359,-263.7498580456359
Z51107,-266.7840180821484,-266.7840180821484
Z51108,-247.46542256431525,-247.46542256431525
Z51109,-265.7994651460977,-265.7994651460977
Z51110,-249.74334291554035,-249.74334291554035
Z51111,-266.79143225795895,-266.79143225795895
Z51112,-265.78576242622427,-265.78576242622427
Z51113,-267.8211151994822,-267.8211151994822
Z51114,-266.77647160877694,-266.77647160877694
Z51115,-266.8001098754763,-266.8001098754763
Z51116,-263.7382849490002,-263.7382849490002
Z51117,-264.77649887824424,-264.77649887824424
Z51118,-265.771134725904,-265.771134725904
Z51119,-266.79218120915107,-266.79218120915107
Z51120,-249.7700475457075,-249.7700475457075
Z51121,-267.8214102965417,-267.8214102965417
Z51122,-290.4278861132411,-290.4278861132411
Z51123,-265.77357965832863,-265.77357965832863
Z51124,-289.1829903194325,-289.1829903194325
Z51125,-263.74626065445824,-263.74626065445824
Z51126,-263.75245769270816,-263.75245769270816
Z51127,-395.5734060032272,-395.5734060032272
Z51128,-264.7727133305355,-264.7727133305355
Z51129,-262.7502404598206,-262.7502404598206
Z51130,-265.7838775534742,-265.7838775534742
Z51131,-264.7604188446995,-264.7604188446995
Z51132,-265.7713552218389,-265.7713552218389
Z51133,-267.79615652962616,-267.79615652962616
Z51134,-266.77394656282934,-266.77394656282934
Z51135,-264.775236539017,-264.775236539017
Z51136,-265.7733418902122,-265.7733418902122
Z51137,-248.74669834991377,-248.74669834991377
Z51138,-265.7788142318228,-265.7788142318228
Z51139,-265.7680327155934,-265.7680327155934
Z51140,-262.75651246668843,-262.75651246668843
Z51141,-266.7943082599363,-266.7943082599363
Z51142,-251.79123382264234,-251.79123382264234
Z51143,-213.59550468058077,-213.59550468058077
Z51144,-262.7390388988352,-262.7390388988352
Z51145,-287.08383520994937,-287.08383520994937
Z51146,-288.09672591605835,-288.09672591605835
Z51147,-264.77797179108927,-264.77797179108927
Z51148,-262.74632261455093,-262.74632261455093
Z51149,-265.76187757157106,-265.76187757157106
Z51150,-264.7761832015641,-264.7761832015641
Z51151,-265.78523286848736,-265.78523286848736
Z51152,-268.820879047601,-268.820879047601
Z51153,-246.5830525893955,-246.5830525893955
Z51154,-248.46827409050883,-248.46827409050883
Z51155,-264.7649787006329,-264.7649787006329
Z51156,-266.793743790343,-266.793743790343
Z51157,-266.7920481766037,-266.7920481766037
Z51158,-240.0843968476399,-240.0843968476399
Z51159,-236.5882342512151,-236.5882342512151
Z51160,-260.5756893378561,-260.5756893378561
Z51161,-262.71694153122746,-262.71694153122746
Z51162,-263.75680513755765,-263.75680513755765
Z51163,-261.6933233303932,-261.6933233303932
Z51164,-265.76642236028226,-265.76642236028226
Z51165,-264.75756930223434,-264.75756930223434
Z51166,-247.58757106485677,-247.58757106485677
Z51167,-265.7893351953559,-265.7893351953559
Z51168,-263.7470735494715,-263.7470735494715
Z51169,-264.7514189356239,-264.7514189356239
Z51170,-266.78959001442297,-266.78959001442297
Z51171,-262.72811038531586,-262.72811038531586
Z51172,-195.85854892076537,-195.85854892076537
Z51173,-290.3918578124673,-290.3918578124673
Z51174,-254.95715377749806,-254.95715377749806
Z51175,-264.75062662023123,-264.75062662023123
Z51176,-245.4184933869826,-245.4184933869826
Z51177,-249.6165074064096,-249.6165074064096
Z51178,-244.27059154997062,-244.27059154997062
Z51179,-265.78690569764666,-265.78690569764666
Z51180,-239.92852863876283,-239.92852863876283
Z51181,-260.45446471528174,-260.45446471528174
Z51182,-263.7592644022181,-263.7592644022181
Z51183,-263.61480869543743,-263.61480869543743
Z51184,-265.780514622974,-265.780514622974
Z51185,-267.8122762524392,-267.8122762524392
Z51186,-264.7625017962977,-264.7625017962977
Z51187,-284.07824042180124,-284.07824042180124
Z51188,-267.81318763563667,-267.81318763563667
Z51189,-265.77517310895144,-265.77517310895144
Z51190,-249.62217268196326,-249.62217268196326
Z51191,-266.81924267523954,-266.81924267523954
Z51192,-266.79428143293086,-266.79428143293086
Z51193,-263.7529427837649,-263.7529427837649
Z51194,-267.81406851689655,-267.81406851689655
Z51195,-264.75538896493157,-264.75538896493157
Z51196,-265.78856897198216,-265.78856897198216
Z51197,-287.2100996346088,-287.2100996346088
Z51198,-265.77139454361395,-265.77139454361395
Z51199,-264.7585508766378,-264.7585508766378
Z51200,-266.8024504398251,-266.8024504398251
Z51201,-263.7562623500646,-263.7562623500646
Z51202,-267.82110601215163,-267.82110601215163
Z51203,-264.7627722713112,-264.7627722713112
Z51204,-249.61028795107293,-249.61028795107293
Z51205,-261.7397696965971,-261.7397696965971
Z51206,-288.2425836094916,-288.2425836094916
Z51207,-265.79118919867506,-265.79118919867506
Z51208,-266.8091366115573,-266.8091366115573
Z51209,-245.41117916932922,-245.41117916932922
Z51210,-260.5919784750457,-260.5919784750457
Z51211,-264.7678988017973,-264.7678988017973
Z51212,-246.5984854673713,-246.5984854673713
Z51213,-267.8124225147426,-267.8124225147426
Z51214,-263.7433346734023,-263.7433346734023
Z51215,-287.2282357927463,-287.2282357927463
Z51216,-265.766758616583,-265.766758616583
Z51217,-248.59535765756635,-248.59535765756635
Z51218,-262.6095633183774,-262.6095633183774
Z51219,-264.76592683315295,-264.76592683315295
Z51220,-265.7945807936468,-265.7945807936468
Z51221,-265.78372761623854,-265.78372761623854
Z51222,-262.6097672771172,-262.6097672771172
Z51223,-265.78292868596776,-265.78292868596776
Z51224,-264.7704205403059,-264.7704205403059
Z51225,-248.74924140302946,-248.74924140302946
Z51226,-267.82024313805977,-267.82024313805977
Z51227,-267.7998178646249,-267.7998178646249
Z51228,-264.7819330005595,-264.7819330005595
Z51229,-265.7903373493799,-265.7903373493799
Z51230,-253.95357461471934,-253.95357461471934
Z51231,-264.7731491775001,-264.7731491775001
Z51232,-262.59906109699887,-262.59906109699887
Z51233,-286.08589964062406,-286.08589964062406
Z51234,-248.47082486098225,-248.47082486098225
Z51235,-266.7919713705197,-266.7919713705197
Z51236,-264.7711672865387,-264.7711672865387
Z51237,-263.7463268032387,-263.7463268032387
Z51238,-249.75480760167468,-249.75480760167468
Z51239,-266.78157278223057,-266.78157278223057
Z51240,-264.78095620356794,-264.78095620356794
Z51241,-288.24727429301305,-288.24727429301305
Z51242,-264.77379265813676,-264.77379265813676
Z51243,-238.75108879882043,-238.75108879882043
Z51244,-264.74475554847174,-264.74475554847174
Z51245,-266.78304826752816,-266.78304826752816
Z51246,-265.77919789474953,-265.77919789474953
Z51247,-262.7359236587685,-262.7359236587685
Z51248,-247.5931628417655,-247.5931628417655
Z51249,-263.7371898191903,-263.7371898191903
Z51250,-244.41634450783485,-244.41634450783485
Z51251,-246.4296418077127,-246.4296418077127
Z51252,-287.0994536720038,-287.0994536720038
Z51253,-265.7617166095386,-265.7617166095386
Z51254,-247.7292929895381,-247.7292929895381
Z51255,-260.69187452583867,-260.69187452583867
Z51256,-254.24038029210246,-254.24038029210246
Z51257,-290.42039292638725,-290.42039292638725
Z51258,-246.5753532388425,-246.5753532388425
Z51259,-266.7942788604783,-266.7942788604783
Z51260,-268.8230762895921,-268.8230762895921
Z51261,-265.7889761544752,-265.7889761544752
Z51262,-248.5988216487034,-248.5988216487034
Z51263,-264.7789463831215,-264.7789463831215
Z51264,-231.37039713348645,-231.37039713348645
Z51265,-267.80771713149215,-267.80771713149215
Z51266,-264.796114931598,-264.796114931598
Z51267,-266.7893606986507,-266.7893606986507
Z51268,-267.8295329992897,-267.8295329992897
Z51269,-142.8574482440127,-142.8574482440127
Z51270,-264.7599561707295,-264.7599561707295
Z51271,-263.75763640723216,-263.75763640723216
Z51272,-266.8016562869663,-266.8016562869663
Z51273,-264.78056960069546,-264.78056960069546
Z51274,-266.79402418767353,-266.79402418767353
Z51275,-267.8071401671292,-267.8071401671292
Z51276,-263.7857591937539,-263.7857591937539
Z51277,-266.77501192568803,-266.77501192568803
Z51278,-254.9640545652735,-254.9640545652735
Z51279,-248.61009854579984,-248.61009854579984
Z51280,-248.73268583325182,-248.73268583325182
Z51281,-266.7885478036374,-266.7885478036374
Z51282,-265.77833024324576,-265.77833024324576
Z51283,-266.7927159117932,-266.7927159117932
Z51284,-245.42048703772718,-245.42048703772718
Z51285,-255.96340388103468,-255.96340388103468
Z51286,-264.7542772979265,-264.7542772979265
Z51287,-263.74863429319726,-263.74863429319726
Z51288,-266.7876378904128,-266.7876378904128
Z51289,-266.80328023952677,-266.80328023952677
Z51290,-266.79010781237673,-266.79010781237673
Z51291,-266.7989302222247,-266.7989302222247
Z51292,-263.74825651016215,-263.74825651016215
Z51293,-263.74731462502695,-263.74731462502695
Z51294,-264.77438285225577,-264.77438285225577
Z51295,-247.6034478746482,-247.6034478746482
Z51296,-128.75383148160566,-128.75383148160566
Z51297,-264.75305023804884,-264.75305023804884
Z51298,-245.29398337497844,-245.29398337497844
Z51299,-264.77402638382773,-264.77402638382773
Z51300,-264.7695561962412,-264.7695561962412
Z51301,-235.58260080130972,-235.58260080130972
Z51302,-264.7477208513027,-264.7477208513027
Z51303,-289.24410554519784,-289.24410554519784
Z51304,-263.7556471664063,-263.7556471664063
Z51305,-266.79762378381054,-266.79762378381054
Z51306,-264.7662807291284,-264.7662807291284
Z51307,-266.79993237624876,-266.79993237624876
Z51308,-262.6130956632543,-262.6130956632543
Z51309,-238.76529829185085,-238.76529829185085
Z51310,-262.7490108274904,-262.7490108274904
Z51311,-267.80290958512524,-267.80290958512524
Z51312,-264.75653664627265,-264.75653664627265
Z51313,-129.7461749065291,-129.7461749065291
Z51314,-263.7601831352801,-263.7601831352801
Z51315,-245.4285579239304,-245.4285579239304
Z51316,-266.78624031367883,-266.78624031367883
Z51317,-235.59865106790323,-235.59865106790323
Z51318,-264.7750406651282,-264.7750406651282
