KEGG,canon_smiles,smiles,n_electrons,n_carbons,organic,easy,exp_rxn_data,dlpno_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,josh
C00420,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,200,18,True,False,False,False,OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(O)OC3CO)OC2CO)C(O)C(O)C1O,0,OCC1OC(OC2C(CO)OC(C(C2O)O)O)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O,0,False
C04707,CCCCCC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CCCCCC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,140,20,True,False,False,False,CCCCCC(=O)\\C=C\\[C@H]1[C@H](O)CC(=O)[C@@H]1C\\C=C/CCCC(O)=O,0,CCCCCC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0,False
C04715,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@](C)(CO)O2,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@](C)(CO)O2,174,27,True,False,False,False,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]11CC[C@@](C)(CO)O1,0,OC[C@]1(C)CC[C@@]2(O1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC=C3[C@]([C@H]1CC2)(C)CC[C@@H](C3)O)C,0,False
C19683,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C/C=C\CC=O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C/C=C\CC=O,314,27,True,False,False,False,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)[nH+]cnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C\\C=C/CC=O,1,O=CC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,0,False
C11760,CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1,CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1,124,18,True,False,False,False,CC[NH+](CC)CC(C)(C)COC(=O)C(CO)c1ccccc1,1,OCC(c1ccccc1)C(=O)OCC(C[NH+](CC)CC)(C)C,1,False
C19640,C1CC[C@H]2[C@@H](C1)CC[C@H]1[C@@H]3CCC[C@H]3CC[C@H]21,C1CC[C@H]2[C@@H](C1)CC[C@H]1[C@@H]3CCC[C@H]3CC[C@H]21,96,17,True,False,False,False,C1C[C@H]2CC[C@H]3[C@@H](CC[C@@H]4CCCC[C@H]34)[C@@H]2C1,0,C1CC[C@H]2[C@@H](C1)CC[C@@H]1[C@@H]2CC[C@H]2[C@H]1CCC2,0,False
C02454,Nc1cccc(N)c1,Nc1cccc(N)c1,42,6,True,True,False,False,[NH3+]c1cccc([NH3+])c1,2,Nc1cccc(c1)N,0,False
C00455,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1,122,11,True,False,False,False,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,1,O[C@@H]1[C@H](O)[C@H](O[C@H]1[n+]1cccc(c1)C(=O)N)COP(=O)(O)[O-],0,False
C09986,COC(=O)c1cncc2c1[C@H](O)C[C@H]2C,COC(=O)c1cncc2c1[C@H](O)C[C@H]2C,80,11,True,False,False,False,COC(=O)c1c[nH+]cc2[C@H](C)C[C@@H](O)c12,1,COC(=O)c1cncc2c1[C@H](O)C[C@H]2C,0,False
C08669,C[C@H]1/C(=C/C(=O)OCCN(C)C)CC[C@H]2[C@H]1[C@@H](O)C[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,C[C@H]1/C(=C/C(=O)OCCN(C)C)CC[C@H]2[C@H]1[C@@H](O)C[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,166,24,True,False,False,False,C[C@@H]1[C@@H]2[C@@H](O)C[C@H]3C(C)(C)[C@@H](O)CC[C@]3(C)[C@H]2CC\\C1=C/C(=O)OCC[NH+](C)C,1,C[NH+](CCOC(=O)/C=C/1\CC[C@H]2[C@H]([C@H]1C)[C@@H](O)C[C@@H]1[C@]2(C)CC[C@@H](C1(C)C)O)C,1,False
C12189,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,98,16,True,False,False,False,Oc1cc2CC[n+]3cc4cc5OCOc5cc4c(c1)c23,1,Oc1cc2CC[n+]3c2c(c1)c1cc2OCOc2cc1c3,1,False
C07528,Cc1cccc(C)c1NC(=O)C1CCCCN1C,Cc1cccc(C)c1NC(=O)C1CCCCN1C,98,15,True,False,False,False,C[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,1,C[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,1,False
C18538,CCCCC[C@H]1C(=O)CC[C@@H]1CC(=O)OCCC,CCCCC[C@H]1C(=O)CC[C@@H]1CC(=O)OCCC,104,15,True,False,False,False,CCCCC[C@@H]1[C@@H](CC(=O)OCCC)CCC1=O,0,CCCCC[C@@H]1[C@H](CCC1=O)CC(=O)OCCC,0,False
C16504,C/C(=C\C(=O)O)CC/C=C(\C)CC[C@H]1OC1(C)C,C/C(=C\C(=O)O)CC/C=C(\C)CC[C@H]1OC1(C)C,102,15,True,False,False,False,C\\C(CC[C@H]1OC1(C)C)=C/CC\\C(C)=C\\C(O)=O,0,C/C(=C\CC/C(=C/C(=O)O)/C)/CC[C@H]1OC1(C)C,0,False
C14881,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C[C@@H]4CC[C@H]3[C@@H]1CC[C@@]21CCC(=O)O1,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C[C@@H]4CC[C@H]3[C@@H]1CC[C@@]21CCC(=O)O1,132,21,True,False,False,False,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@H]34)[C@@H]1CC[C@@]21CCC(=O)O1,0,O=C1CC[C@H]2[C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]12CCC(=O)O1)C,0,False
C00409,CS,CS,14,1,True,True,False,False,CS,0,CS,0,False
C07620,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,104,18,True,False,False,False,CC\\C(=C(\\CC)c1ccc(O)cc1)c1ccc(O)cc1,0,CC/C(=C(\c1ccc(cc1)O)/CC)/c1ccc(cc1)O,0,False
C11565,C=CCn1c2ccccc2n2cc(-c3ccccc3)nc12,C=CCn1c2ccccc2n2cc(-c3ccccc3)nc12,102,18,True,False,False,False,C=CCn1c2ccccc2n2cc([nH+]c12)-c1ccccc1,1,C=CCn1c2ccccc2n2c1nc(c2)c1ccccc1,0,False
C11821,O=C1N=C2N=C(O)NC2(O)C(=O)N1,O=C1N=C2N=C(O)NC2(O)C(=O)N1,68,5,True,True,False,False,OC1=NC2=NC(=O)NC(=O)C2(O)N1,0,O[C+]1=N[C+]2=NC(=O)NC(=O)C2(N1)O,2,False
C10112,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,154,21,True,False,False,False,COc1ccc(cc1OC)C1=CC(=O)c2c(OC)c(OC)c(OC)c(OC)c2O1,0,COc1cc(ccc1OC)c1cc(=O)c2c(o1)c(OC)c(c(c2OC)OC)OC,0,False
C07732,c1ccc2c(c1)Oc1ccccc1O2,c1ccc2c(c1)Oc1ccccc1O2,68,12,True,False,False,False,O1c2ccccc2Oc2ccccc12,0,c1ccc2c(c1)Oc1c(O2)cccc1,0,False
C07798,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,224,33,True,False,False,False,C[NH+]1C[C@@H](C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,1,O=C([C@H]1C[NH+](C)[C@H]2[C@H](C1)c1cccc3c1c(C2)c[nH]3)N[C@]1(C)O[C@@]2(N(C1=O)[C@@H](Cc1ccccc1)C(=O)N1[C@H]2CCC1)O,1,False
C16518,N[C@@H](CS/C(Cc1c[nH]c2ccccc12)=N\O)C(=O)O,N[C@@H](CS/C(Cc1c[nH]c2ccccc12)=N\O)C(=O)O,106,13,True,False,False,False,[NH3+][C@@H](CS\\C(Cc1c[nH]c2ccccc12)=[NH+]/O)C(O)=O,2,O/N=C(/Cc1c[nH]c2c1cccc2)\SC[C@@H](C(=O)O)[NH3+],1,False
C14747,Oc1ccccc1Cc1ccccc1O,Oc1ccccc1Cc1ccccc1O,76,13,True,False,False,False,Oc1ccccc1Cc1ccccc1O,0,Oc1ccccc1Cc1ccccc1O,0,False
C11048,CSc1[nH]c2ccccc2c1C=O,CSc1[nH]c2ccccc2c1C=O,66,10,True,True,False,False,CSc1[nH]c2ccccc2c1C=O,0,CSc1[nH]c2c(c1C=O)cccc2,0,False
C09595,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,130,21,True,False,False,False,COc1cc2c[n+](C)c3c(ccc4cc5OCOc5cc34)c2cc1OC,1,COc1cc2c[n+](C)c3c(c2cc1OC)ccc1c3cc2OCOc2c1,1,False
C02997,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,76,8,True,True,False,False,CC(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(O)=O,1,CC(=O)N[C@H](C(=O)O)Cc1c[nH]c[nH+]1,1,False
C18646,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,82,7,True,True,False,False,CNC(=O)O\\[NH+]=C(/C)C(C)S(C)(=O)=O,1,CNC(=O)O/N=C(/C(S(=O)(=O)C)C)\C,0,False
C10520,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1O,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1O,112,16,True,False,False,False,COc1ccc(cc1O)C1=COc2cc(O)cc(O)c2C1=O,0,COc1ccc(cc1O)c1coc2c(c1=O)c(O)cc(c2)O,0,False
C06976,CC[N+](C)(C)c1cccc(O)c1,CC[N+](C)(C)c1cccc(O)c1,66,10,True,True,False,False,CC[N+](C)(C)c1cccc(O)c1,1,CC[N+](c1cccc(c1)O)(C)C,1,False
C07590,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,112,17,True,False,False,False,CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1,0,O=C1OCC(=C1c1ccccc1)c1ccc(cc1)S(=O)(=O)C,0,False
C03470,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21,206,27,True,False,False,False,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C=C)[C@@H]1C[C@@H]1[NH2+]CCc2c1[nH]c1ccccc21,1,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H]([C@H]2C=C)C[C@@H]2[NH2+]CCc3c2[nH]c2c3cccc2)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O,1,False
C18721,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,126,14,True,False,False,False,CCC(C)c1cc(cc(c1OC(=O)OC(C)C)[N+]([O-])=O)[N+]([O-])=O,0,CCC(c1cc(cc(c1OC(=O)OC(C)C)[N+](=O)[O-])[N+](=O)[O-])C,0,False
C13624,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,88,15,True,False,False,False,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,0,False
C06777,COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)O)c1O)[C@H](O)[C@H]3O)C2=O,COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)O)c1O)[C@H](O)[C@H]3O)C2=O,206,28,True,False,False,False,COc1cc(O)c2C(=O)c3cc4[C@H](O)[C@@H](O)c5cc(C)c(C(=O)NC(C)C(O)=O)c(O)c5-c4c(O)c3C(=O)c2c1,0,COc1cc(O)c2c(c1)C(=O)c1c(C2=O)cc2c(c1O)c1c([C@@H]([C@H]2O)O)cc(c(c1O)C(=O)NC(C(=O)O)C)C,0,False
C14836,CCCCCC1OC1CC1OC1CCCCCCCC(=O)O,CCCCCC1OC1CC1OC1CCCCCCCC(=O)O,128,18,True,False,False,False,CCCCCC1OC1CC1OC1CCCCCCCC(O)=O,0,CCCCCC1OC1CC1OC1CCCCCCCC(=O)O,0,False
C08569,O=C(O)CC[C@H](/N=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,O=C(O)CC[C@H](/N=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,130,14,True,False,False,False,OC(=O)CC[C@H](\\[NH+]=C/C=C1\\C[C@H]([NH2+]C(=C1)C(O)=O)C(O)=O)C(O)=O,2,OC(=O)CC[C@@H](C(=O)O)/N=C\C=C\1/C[C@H](NC(=C1)C(=O)O)C(=O)O,0,False
C04831,COc1ccc2c(c1)OC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2O,COc1ccc2c(c1)OC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2O,144,15,True,False,False,False,COc1ccc2N(O)C(=O)C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)Oc2c1,0,OC[C@H]1O[C@@H](OC2Oc3cc(OC)ccc3N(C2=O)O)[C@@H]([C@H]([C@@H]1O)O)O,0,False
C02825,CC[C@H](C)c1nc2c(CCCNC(=N)N)[nH]c(-c3c[nH]c4ccccc34)cn-2c1=O,CC[C@H](C)c1nc2c(CCCNC(=N)N)[nH]c(-c3c[nH]c4ccccc34)cn-2c1=O,156,22,True,False,False,False,CC[C@H](C)C1=[NH+]C2=C(CCCNC(N)=[NH2+])NC(=CN2C1=O)c1c[nH]c2ccccc12,2,CC[C@@H](c1nc2n(c1=O)cc([nH]c2CCCN[C+](=N)N)c1c[nH]c2c1cccc2)C,1,False
C06387,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(Cl)cc1,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(Cl)cc1,316,28,True,False,False,False,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)[nH+]cnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(Cl)cc1,1,O=C(NCCSC(=O)c1ccc(cc1)Cl)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,0,False
C17445,C=C(C)C(CCC(C)(C)O)Cc1c(O)cc(OC)c(C(=O)/C=C/c2ccc(O)cc2O)c1O,C=C(C)C(CCC(C)(C)O)Cc1c(O)cc(OC)c(C(=O)/C=C/c2ccc(O)cc2O)c1O,178,26,True,False,False,False,COc1cc(O)c(CC(CCC(C)(C)O)C(C)=C)c(O)c1C(=O)\\C=C\\c1ccc(O)cc1O,0,COc1cc(O)c(c(c1C(=O)/C=C/c1ccc(cc1O)O)O)CC(C(=C)C)CCC(O)(C)C,0,False
C10462,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,118,17,True,False,False,False,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,0,CCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O,0,False
C08553,CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(C)=O,CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(C)=O,240,33,True,False,False,False,CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(C)=O,0,CCCCC[C@H](CC(=O)CCCCC[C@H](CC(=O)CCCCC[C@H](CC(=O)CCCCC[C@H](CC(=O)C)O)O)O)O,0,False
C16995,CCCCCCCCCCCCCCCC(=O)OC,CCCCCCCCCCCCCCCC(=O)OC,114,17,True,False,False,False,CCCCCCCCCCCCCCCC(=O)OC,0,CCCCCCCCCCCCCCCC(=O)OC,0,False
C12089,CC(=O)NCCSC(=O)CC(=O)/C=C/c1ccc(O)cc1,CC(=O)NCCSC(=O)CC(=O)/C=C/c1ccc(O)cc1,112,15,True,False,False,False,CC(=O)NCCSC(=O)CC(=O)\\C=C\\c1ccc(O)cc1,0,O=C(CC(=O)SCCNC(=O)C)/C=C/c1ccc(cc1)O,0,False
C18204,Brc1ccc(Oc2cc(Br)ccc2Br)c(Br)c1,Brc1ccc(Oc2cc(Br)ccc2Br)c(Br)c1,88,12,False,False,False,False,Brc1ccc(Oc2cc(Br)ccc2Br)c(Br)c1,0,Brc1ccc(c(c1)Br)Oc1cc(Br)ccc1Br,0,False
C10035,CC1=C(O)c2c(oc(-c3ccccc3)cc2=O)C(C)(C)C1=O,CC1=C(O)c2c(oc(-c3ccccc3)cc2=O)C(C)(C)C1=O,112,18,True,False,False,False,CC1=C(O)C2=C(OC(=CC2=O)c2ccccc2)C(C)(C)C1=O,0,CC1=C(O)c2c(=O)cc(oc2C(C1=O)(C)C)c1ccccc1,0,False
C18603,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,142,20,True,False,False,False,CCOCCc1ccc(OCCNc2nc[nH+]c(CC)c2Cl)c(C)c1C,1,CCOCCc1ccc(c(c1C)C)OCCNc1ncnc(c1Cl)CC,0,False
C19395,N#CC(Cl)Cl,N#CC(Cl)Cl,28,2,True,True,False,False,ClC(Cl)C#N,0,ClC(C#N)Cl,0,False
C08392,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,188,30,True,False,False,False,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,0,False
C12124,Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1,Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1,104,15,True,False,False,False,OC1C[C@H](Oc2cc(O)cc(O)c12)c1ccc(O)cc1,0,Oc1ccc(cc1)[C@@H]1CC(O)c2c(O1)cc(cc2O)O,0,True
C10531,COc1cc2c(cc1OC)[C@@H]1Oc3cc(O)ccc3[C@@H]1CO2,COc1cc2c(cc1OC)[C@@H]1Oc3cc(O)ccc3[C@@H]1CO2,114,17,True,False,False,False,COc1cc2OC[C@@H]3[C@@H](Oc4cc(O)ccc34)c2cc1OC,0,COc1cc2c(cc1OC)OC[C@@H]1[C@H]2Oc2c1ccc(c2)O,0,False
C18724,O=C([O-])C1C2CCC(O2)C1C(=O)[O-].[Na+].[Na+],O=C([O-])C1C2CCC(O2)C1C(=O)[O-].[Na+].[Na+],72,8,False,False,False,False,OC(=O)C1C2CCC(O2)C1C(O)=O,0,[O-]C(=O)C1C2CCC(C1C(=O)[O-])O2.[Na+].[Na+],0,False
C02505,NC(=O)Cc1ccccc1,NC(=O)Cc1ccccc1,52,8,True,True,False,False,NC(=O)Cc1ccccc1,0,NC(=O)Cc1ccccc1,0,False
C02203,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)NO,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)NO,172,23,True,False,False,False,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)NO,0,ONC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)OCc1ccccc1)CC(C)C,0,False
C10802,CCCC/C=C\CCCCCCCCCCCc1cc(O)cc(O)c1,CCCC/C=C\CCCCCCCCCCCc1cc(O)cc(O)c1,142,23,True,False,False,False,CCCC\\C=C/CCCCCCCCCCCc1cc(O)cc(O)c1,0,CCCC/C=C\CCCCCCCCCCCc1cc(O)cc(c1)O,0,False
C02242,Cn1cnc2nc(N)[nH]c(=O)c21,Cn1cnc2nc(N)[nH]c(=O)c21,62,6,True,True,False,False,Cn1cnc2[NH+]=C(N)NC(=O)c12,1,Nc1nc2ncn(c2c(=O)[nH]1)C,0,False
C00122,O=C(O)/C=C/C(=O)O,O=C(O)/C=C/C(=O)O,44,4,True,True,False,False,OC(=O)\\C=C\\C(O)=O,0,OC(=O)/C=C/C(=O)O,0,False
C18092,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@@H](N)[C@@H](O)[C@H](C)O3)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@@H](N)[C@@H](O)[C@H](C)O3)O2)c(=O)[nH]c1=O,194,16,True,False,False,False,C[C@@H]1O[C@@H](C[C@@H]([NH3+])[C@H]1O)OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C)C(=O)NC1=O,1,O[C@H]1C[C@@H](O[C@@H]1COP(=O)(OP(=O)(O[C@H]1O[C@@H](C)[C@@H]([C@@H](C1)[NH3+])O)O)O)n1cc(C)c(=O)[nH]c1=O,1,False
C06640,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,92,14,True,False,False,False,OC(=O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,OC(=O)C(c1ccc(cc1)Cl)c1ccc(cc1)Cl,0,False
C17363,NCC(O)C(O)[C@H](N)C(=O)N[C@H](C(=O)O)C(O)[C@H]1CN2C(=O)C[C@@H]2O1,NCC(O)C(O)[C@H](N)C(=O)N[C@H](C(=O)O)C(O)[C@H]1CN2C(=O)C[C@@H]2O1,142,13,True,False,False,False,[NH3+]CC(O)C(O)[C@H]([NH3+])C(=O)N[C@@H](C(O)[C@H]1CN2[C@H](CC2=O)O1)C(O)=O,2,[NH3+]CC(C([C@@H](C(=O)N[C@@H](C([C@H]1CN2[C@@H](O1)CC2=O)O)C(=O)O)[NH3+])O)O,2,False
C16271,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C=O)\C=C\C=C(C)\C=C\C=C(/C)CCCC(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C=O)\C=C\C=C(C)\C=C\C=C(/C)CCCC(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,292,46,True,False,False,False,CC(C)=CCC\\C(C)=C\\C=C\\C(\\C)=C\\C=C\\C(\\C)=C\\C=C\\C=C(\\C=O)/C=C/C=C(\\C)/C=C/C=C(\\C)CCCC(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,O=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C=C/C=C(/C=C/C=C(/CCCC(O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)(C)C)\C)\C,0,False
C14955,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](SC(C)=O)CC[C@@H]12,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](SC(C)=O)CC[C@@H]12,140,22,True,False,False,False,CC(=O)Oc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)SC(C)=O,0,CC(=O)S[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC(=O)C,0,False
C18386,COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],112,12,False,False,False,False,COc1cc(NS(=O)(=O)c2ccc([NH3+])cc2)nc(OC)[nH+]1,2,COc1nc(OC)nc(c1)[N-]S(=O)(=O)c1ccc(cc1)N.[Na+],0,False
